starting_times,source_nodes,target_nodes,ending_times,durations
20020,65,57,20040,20
20020,40,46,20040,20
20020,24,29,20040,20
20020,25,26,20040,20
20020,25,39,20040,20
20020,25,20,20040,20
20020,31,38,20040,20
20020,31,234,20040,20
20020,39,32,20040,20
20020,39,29,20040,20
20020,87,91,20040,20
20020,22,14,20040,20
20020,157,165,20040,20
20020,232,47,20040,20
20020,19,11,20040,20
20020,20,0,20040,20
20020,20,11,20040,20
20020,0,18,20040,20
20020,0,13,20040,20
20020,21,14,20040,20
20020,17,5,20040,20
20020,15,5,20040,20
20020,13,7,20040,20
20020,11,10,20040,20
20020,9,7,20040,20
20020,9,4,20040,20
20020,174,176,20040,20
20020,176,165,20040,20
20020,234,70,20040,20
20020,177,165,20040,20
20020,48,49,20040,20
20020,48,60,20040,20
20040,215,206,20060,20
20040,215,218,20060,20
20040,213,225,20060,20
20040,196,197,20060,20
20040,196,199,20060,20
20040,196,184,20060,20
20040,191,188,20060,20
20040,188,198,20060,20
20040,185,195,20060,20
20040,185,143,20060,20
20040,187,190,20060,20
20040,187,204,20060,20
20040,225,218,20060,20
20040,192,193,20060,20
20040,197,202,20060,20
20040,197,184,20060,20
20040,199,202,20060,20
20040,148,154,20060,20
20040,195,143,20060,20
20040,195,37,20060,20
20040,203,202,20060,20
20040,202,184,20060,20
20040,149,158,20060,20
20040,149,165,20060,20
20040,158,156,20060,20
20040,158,176,20060,20
20040,160,174,20060,20
20040,155,157,20060,20
20040,131,138,20060,20
20040,219,222,20060,20
20040,53,64,20060,20
20040,56,69,20060,20
20040,56,62,20060,20
20040,56,234,20060,20
20040,56,70,20060,20
20040,69,48,20060,20
20040,69,60,20060,20
20040,58,48,20060,20
20040,58,49,20060,20
20040,58,60,20060,20
20040,62,70,20060,20
20040,63,65,20060,20
20040,40,26,20060,20
20040,40,36,20060,20
20040,40,38,20060,20
20040,24,25,20060,20
20040,24,26,20060,20
20040,24,29,20060,20
20040,25,26,20060,20
20040,25,29,20060,20
20040,26,36,20060,20
20040,31,38,20060,20
20040,39,32,20060,20
20040,152,157,20060,20
20040,22,14,20060,20
20040,22,8,20060,20
20040,19,11,20060,20
20040,20,18,20060,20
20040,20,11,20060,20
20040,2,7,20060,20
20040,3,5,20060,20
20040,29,154,20060,20
20040,14,9,20060,20
20040,14,8,20060,20
20040,14,7,20060,20
20040,9,8,20060,20
20040,9,7,20060,20
20040,8,7,20060,20
20040,174,177,20060,20
20040,174,165,20060,20
20040,234,70,20060,20
20040,48,49,20060,20
20040,48,60,20060,20
20060,215,224,20080,20
20060,214,207,20080,20
20060,207,220,20080,20
20060,213,225,20080,20
20060,194,186,20080,20
20060,194,26,20080,20
20060,191,198,20080,20
20060,186,189,20080,20
20060,186,200,20080,20
20060,185,195,20080,20
20060,190,201,20080,20
20060,225,224,20080,20
20060,225,218,20080,20
20060,224,218,20080,20
20060,192,193,20080,20
20060,197,199,20080,20
20060,197,203,20080,20
20060,199,202,20080,20
20060,200,201,20080,20
20060,148,149,20080,20
20060,148,154,20080,20
20060,195,26,20080,20
20060,203,202,20080,20
20060,147,157,20080,20
20060,158,152,20080,20
20060,158,176,20080,20
20060,131,138,20080,20
20060,219,222,20080,20
20060,53,64,20080,20
20060,56,234,20080,20
20060,56,70,20080,20
20060,69,58,20080,20
20060,69,234,20080,20
20060,58,49,20080,20
20060,58,60,20080,20
20060,62,70,20080,20
20060,63,65,20080,20
20060,40,31,20080,20
20060,40,46,20080,20
20060,24,25,20080,20
20060,24,29,20080,20
20060,25,26,20080,20
20060,26,39,20080,20
20060,235,37,20080,20
20060,31,38,20080,20
20060,38,46,20080,20
20060,39,32,20080,20
20060,39,29,20080,20
20060,32,29,20080,20
20060,152,156,20080,20
20060,152,171,20080,20
20060,157,165,20080,20
20060,19,10,20080,20
20060,20,0,20080,20
20060,0,2,20080,20
20060,0,18,20080,20
20060,2,13,20080,20
20060,2,4,20080,20
20060,21,14,20080,20
20060,21,8,20080,20
20060,14,9,20080,20
20060,14,8,20080,20
20060,14,7,20080,20
20060,13,4,20080,20
20060,111,117,20080,20
20060,9,7,20080,20
20060,234,49,20080,20
20060,48,49,20080,20
20060,48,60,20080,20
20080,209,224,20100,20
20080,207,220,20100,20
20080,213,225,20100,20
20080,196,184,20100,20
20080,194,186,20100,20
20080,194,187,20100,20
20080,194,201,20100,20
20080,191,188,20100,20
20080,191,25,20100,20
20080,188,185,20100,20
20080,198,200,20100,20
20080,185,195,20100,20
20080,187,204,20100,20
20080,187,201,20100,20
20080,190,200,20100,20
20080,197,184,20100,20
20080,199,202,20100,20
20080,199,184,20100,20
20080,203,184,20100,20
20080,204,201,20100,20
20080,149,151,20100,20
20080,149,154,20100,20
20080,147,155,20100,20
20080,158,152,20100,20
20080,155,157,20100,20
20080,131,138,20100,20
20080,219,222,20100,20
20080,53,64,20100,20
20080,56,62,20100,20
20080,56,234,20100,20
20080,56,49,20100,20
20080,56,70,20100,20
20080,63,65,20100,20
20080,25,26,20100,20
20080,235,32,20100,20
20080,98,119,20100,20
20080,115,119,20100,20
20080,20,0,20100,20
20080,20,12,20100,20
20080,20,11,20100,20
20080,0,18,20100,20
20080,0,13,20100,20
20080,0,9,20100,20
20080,1,6,20100,20
20080,21,8,20100,20
20080,18,13,20100,20
20080,14,9,20100,20
20080,14,7,20100,20
20080,13,4,20100,20
20080,9,7,20100,20
20080,174,177,20100,20
20080,174,178,20100,20
20080,234,70,20100,20
20080,48,49,20100,20
20100,214,221,20120,20
20100,207,220,20120,20
20100,208,224,20120,20
20100,206,222,20120,20
20100,196,197,20120,20
20100,196,202,20120,20
20100,196,184,20120,20
20100,191,235,20120,20
20100,221,220,20120,20
20100,187,200,20120,20
20100,187,204,20120,20
20100,187,235,20120,20
20100,226,220,20120,20
20100,190,200,20120,20
20100,192,193,20120,20
20100,197,199,20120,20
20100,199,202,20120,20
20100,199,184,20120,20
20100,202,184,20120,20
20100,149,147,20120,20
20100,149,160,20120,20
20100,149,154,20120,20
20100,147,157,20120,20
20100,158,152,20120,20
20100,160,154,20120,20
20100,155,157,20120,20
20100,131,138,20120,20
20100,53,64,20120,20
20100,54,57,20120,20
20100,56,69,20120,20
20100,56,62,20120,20
20100,58,48,20120,20
20100,235,5,20120,20
20100,22,14,20120,20
20100,101,117,20120,20
20100,13,7,20120,20
20100,176,171,20120,20
20100,100,103,20120,20
20100,234,70,20120,20
20100,177,178,20120,20
20100,48,49,20120,20
20100,48,60,20120,20
20100,49,60,20120,20
20120,215,214,20140,20
20120,215,207,20140,20
20120,209,227,20140,20
20120,213,216,20140,20
20120,196,184,20140,20
20120,199,184,20140,20
20120,148,154,20140,20
20120,147,157,20140,20
20120,158,152,20140,20
20120,158,156,20140,20
20120,151,154,20140,20
20120,131,138,20140,20
20120,53,64,20140,20
20120,56,69,20140,20
20120,56,62,20140,20
20120,69,58,20140,20
20120,69,49,20140,20
20120,63,65,20140,20
20120,98,119,20140,20
20120,102,110,20140,20
20120,20,0,20140,20
20120,20,18,20140,20
20120,0,18,20140,20
20120,0,13,20140,20
20120,2,21,20140,20
20120,2,8,20140,20
20120,3,17,20140,20
20120,21,8,20140,20
20120,13,4,20140,20
20120,156,154,20140,20
20120,174,165,20140,20
20120,119,100,20140,20
20120,119,103,20140,20
20120,176,171,20140,20
20120,100,103,20140,20
20120,234,70,20140,20
20120,48,60,20140,20
20140,148,155,20160,20
20140,148,165,20160,20
20140,158,152,20160,20
20140,155,157,20160,20
20140,132,136,20160,20
20140,131,138,20160,20
20140,53,64,20160,20
20140,56,69,20160,20
20140,56,62,20160,20
20140,56,234,20160,20
20140,69,58,20160,20
20140,69,234,20160,20
20140,62,70,20160,20
20140,22,14,20160,20
20140,98,111,20160,20
20140,101,111,20160,20
20140,101,117,20160,20
20140,115,100,20160,20
20140,0,18,20160,20
20140,2,21,20160,20
20140,2,8,20160,20
20140,14,9,20160,20
20140,13,9,20160,20
20140,13,4,20160,20
20140,111,119,20160,20
20140,11,4,20160,20
20140,9,7,20160,20
20140,174,176,20160,20
20140,174,165,20160,20
20140,176,171,20160,20
20140,234,70,20160,20
20140,48,49,20160,20
20140,48,60,20160,20
20160,185,195,20180,20
20160,148,165,20180,20
20160,143,149,20180,20
20160,143,147,20180,20
20160,143,160,20180,20
20160,143,155,20180,20
20160,229,166,20180,20
20160,229,172,20180,20
20160,229,234,20180,20
20160,149,147,20180,20
20160,147,160,20180,20
20160,158,152,20180,20
20160,158,70,20180,20
20160,151,156,20180,20
20160,131,138,20180,20
20160,53,64,20180,20
20160,24,36,20180,20
20160,24,232,20180,20
20160,37,47,20180,20
20160,98,113,20180,20
20160,109,112,20180,20
20160,108,113,20180,20
20160,115,113,20180,20
20160,117,119,20180,20
20160,116,119,20180,20
20160,174,176,20180,20
20160,119,103,20180,20
20160,48,49,20180,20
20180,205,221,20200,20
20180,191,188,20200,20
20180,188,198,20200,20
20180,148,156,20200,20
20180,148,154,20200,20
20180,148,165,20200,20
20180,143,229,20200,20
20180,143,147,20200,20
20180,143,160,20200,20
20180,229,160,20200,20
20180,229,166,20200,20
20180,229,172,20200,20
20180,147,160,20200,20
20180,155,157,20200,20
20180,155,156,20200,20
20180,124,125,20200,20
20180,125,129,20200,20
20180,131,138,20200,20
20180,217,236,20200,20
20180,53,64,20200,20
20180,63,65,20200,20
20180,24,38,20200,20
20180,24,232,20200,20
20180,31,37,20200,20
20180,31,38,20200,20
20180,37,47,20200,20
20180,157,179,20200,20
20180,105,107,20200,20
20180,105,103,20200,20
20180,109,112,20200,20
20180,232,29,20200,20
20180,117,119,20200,20
20180,156,154,20200,20
20180,176,171,20200,20
20200,209,227,20220,20
20200,196,184,20220,20
20200,185,195,20220,20
20200,221,225,20220,20
20200,190,201,20220,20
20200,197,203,20220,20
20200,158,152,20220,20
20200,125,130,20220,20
20200,139,127,20220,20
20200,132,127,20220,20
20200,131,138,20220,20
20200,219,222,20220,20
20200,217,236,20220,20
20200,53,64,20220,20
20200,24,39,20220,20
20200,24,32,20220,20
20200,24,29,20220,20
20200,31,38,20220,20
20200,39,32,20220,20
20200,136,233,20220,20
20200,98,114,20220,20
20200,98,113,20220,20
20200,105,111,20220,20
20200,108,113,20220,20
20200,232,29,20220,20
20200,174,177,20220,20
20200,176,171,20220,20
20200,176,177,20220,20
20200,171,177,20220,20
20200,165,178,20220,20
20220,194,186,20240,20
20220,194,192,20240,20
20220,186,204,20240,20
20220,185,195,20240,20
20220,185,235,20240,20
20220,187,184,20240,20
20220,199,202,20240,20
20220,200,195,20240,20
20220,158,152,20240,20
20220,135,136,20240,20
20220,132,128,20240,20
20220,131,138,20240,20
20220,219,222,20240,20
20220,129,233,20240,20
20220,53,64,20240,20
20220,24,29,20240,20
20220,26,29,20240,20
20220,31,38,20240,20
20220,31,39,20240,20
20220,31,46,20240,20
20220,39,232,20240,20
20220,98,108,20240,20
20220,99,114,20240,20
20220,102,115,20240,20
20220,232,29,20240,20
20220,19,10,20240,20
20220,20,9,20240,20
20220,0,9,20240,20
20220,107,97,20240,20
20220,18,9,20240,20
20220,165,178,20240,20
20240,196,199,20260,20
20240,196,184,20260,20
20240,196,17,20260,20
20240,194,186,20260,20
20240,191,201,20260,20
20240,188,185,20260,20
20240,188,200,20260,20
20240,188,195,20260,20
20240,198,235,20260,20
20240,185,195,20260,20
20240,187,190,20260,20
20240,190,200,20260,20
20240,190,201,20260,20
20240,199,202,20260,20
20240,199,184,20260,20
20240,200,201,20260,20
20240,202,17,20260,20
20240,158,152,20260,20
20240,151,172,20260,20
20240,135,136,20260,20
20240,135,120,20260,20
20240,129,233,20260,20
20240,128,121,20260,20
20240,53,64,20260,20
20240,25,34,20260,20
20240,31,38,20260,20
20240,39,32,20260,20
20240,32,29,20260,20
20240,98,115,20260,20
20240,98,119,20260,20
20240,105,112,20260,20
20240,111,103,20260,20
20260,194,186,20280,20
20260,194,192,20280,20
20260,191,195,20280,20
20260,186,235,20280,20
20260,198,190,20280,20
20260,198,200,20280,20
20260,185,195,20280,20
20260,187,204,20280,20
20260,187,201,20280,20
20260,187,235,20280,20
20260,190,200,20280,20
20260,197,203,20280,20
20260,203,184,20280,20
20260,151,172,20280,20
20260,134,233,20280,20
20260,135,120,20280,20
20260,219,222,20280,20
20260,129,233,20280,20
20260,53,64,20280,20
20260,40,31,20280,20
20260,40,38,20280,20
20260,24,29,20280,20
20260,25,37,20280,20
20260,25,38,20280,20
20260,31,38,20280,20
20260,31,46,20280,20
20260,34,36,20280,20
20260,34,39,20280,20
20260,39,32,20280,20
20260,39,29,20280,20
20260,32,232,20280,20
20260,94,81,20280,20
20260,83,81,20280,20
20260,98,115,20280,20
20260,105,103,20280,20
20260,105,112,20280,20
20260,109,111,20280,20
20260,109,117,20280,20
20260,231,114,20280,20
20260,77,93,20280,20
20260,20,0,20280,20
20260,20,12,20280,20
20260,17,5,20280,20
20280,196,184,20300,20
20280,194,186,20300,20
20280,194,192,20300,20
20280,191,188,20300,20
20280,188,198,20300,20
20280,188,185,20300,20
20280,186,189,20300,20
20280,198,190,20300,20
20280,198,200,20300,20
20280,198,201,20300,20
20280,185,195,20300,20
20280,187,204,20300,20
20280,190,200,20300,20
20280,192,203,20300,20
20280,197,203,20300,20
20280,197,193,20300,20
20280,199,202,20300,20
20280,203,193,20300,20
20280,134,233,20300,20
20280,219,222,20300,20
20280,53,64,20300,20
20280,237,95,20300,20
20280,40,46,20300,20
20280,24,34,20300,20
20280,24,29,20300,20
20280,26,32,20300,20
20280,34,36,20300,20
20280,34,39,20300,20
20280,37,38,20300,20
20280,38,46,20300,20
20280,87,94,20300,20
20280,86,78,20300,20
20280,86,74,20300,20
20280,86,91,20300,20
20280,94,76,20300,20
20280,98,117,20300,20
20280,98,103,20300,20
20280,109,111,20300,20
20280,79,91,20300,20
20280,232,29,20300,20
20280,231,114,20300,20
20280,0,9,20300,20
20280,2,11,20300,20
20280,17,5,20300,20
20280,15,5,20300,20
20280,13,7,20300,20
20280,11,9,20300,20
20280,9,7,20300,20
20280,118,104,20300,20
20280,234,60,20300,20
20280,84,91,20300,20
20300,196,202,20320,20
20300,194,186,20320,20
20300,194,235,20320,20
20300,191,200,20320,20
20300,188,198,20320,20
20300,188,185,20320,20
20300,188,235,20320,20
20300,198,190,20320,20
20300,198,200,20320,20
20300,185,195,20320,20
20300,221,225,20320,20
20300,187,235,20320,20
20300,197,203,20320,20
20300,199,202,20320,20
20300,200,149,20320,20
20300,140,135,20320,20
20300,134,233,20320,20
20300,219,222,20320,20
20300,53,64,20320,20
20300,66,234,20320,20
20300,40,46,20320,20
20300,24,25,20320,20
20300,24,38,20320,20
20300,24,39,20320,20
20300,25,36,20320,20
20300,25,39,20320,20
20300,31,37,20320,20
20300,31,38,20320,20
20300,34,36,20320,20
20300,37,38,20320,20
20300,87,94,20320,20
20300,87,92,20320,20
20300,96,75,20320,20
20300,86,78,20320,20
20300,101,107,20320,20
20300,109,111,20320,20
20300,231,97,20320,20
20300,20,0,20320,20
20300,118,104,20320,20
20300,234,47,20320,20
20300,234,60,20320,20
20300,89,93,20320,20
20320,209,227,20340,20
20320,194,186,20340,20
20320,194,193,20340,20
20320,191,198,20340,20
20320,191,200,20340,20
20320,188,185,20340,20
20320,188,184,20340,20
20320,198,200,20340,20
20320,185,195,20340,20
20320,190,204,20340,20
20320,192,197,20340,20
20320,197,203,20340,20
20320,199,202,20340,20
20320,199,184,20340,20
20320,199,5,20340,20
20320,137,138,20340,20
20320,219,222,20340,20
20320,53,64,20340,20
20320,40,46,20340,20
20320,43,24,20340,20
20320,23,36,20340,20
20320,24,33,20340,20
20320,24,35,20340,20
20320,25,232,20340,20
20320,25,47,20340,20
20320,37,232,20340,20
20320,37,47,20340,20
20320,32,29,20340,20
20320,96,75,20340,20
20320,94,77,20340,20
20320,94,76,20340,20
20320,106,98,20340,20
20320,81,91,20340,20
20320,105,112,20340,20
20320,78,91,20340,20
20320,19,10,20340,20
20320,20,13,20340,20
20320,0,18,20340,20
20320,0,7,20340,20
20320,0,4,20340,20
20320,2,11,20340,20
20320,3,15,20340,20
20320,3,5,20340,20
20320,18,7,20340,20
20320,17,5,20340,20
20320,11,9,20340,20
20320,9,8,20340,20
20340,196,197,20360,20
20340,194,186,20360,20
20340,191,188,20360,20
20340,188,195,20360,20
20340,186,187,20360,20
20340,198,190,20360,20
20340,198,200,20360,20
20340,185,195,20360,20
20340,190,204,20360,20
20340,197,203,20360,20
20340,199,202,20360,20
20340,200,204,20360,20
20340,203,184,20360,20
20340,139,121,20360,20
20340,134,233,20360,20
20340,132,128,20360,20
20340,219,222,20360,20
20340,43,24,20360,20
20340,43,36,20360,20
20340,23,31,20360,20
20340,23,41,20360,20
20340,23,38,20360,20
20340,25,37,20360,20
20340,31,38,20360,20
20340,31,232,20360,20
20340,31,46,20360,20
20340,34,39,20360,20
20340,34,46,20360,20
20340,36,46,20360,20
20340,38,232,20360,20
20340,38,46,20360,20
20340,39,47,20360,20
20340,32,47,20360,20
20340,96,81,20360,20
20340,96,75,20360,20
20340,86,74,20360,20
20340,81,95,20360,20
20340,98,113,20360,20
20340,102,110,20360,20
20340,77,76,20360,20
20340,77,90,20360,20
20340,19,10,20360,20
20340,20,12,20360,20
20340,0,8,20360,20
20340,0,4,20360,20
20340,3,17,20360,20
20340,15,5,20360,20
20340,11,9,20360,20
20340,90,71,20360,20
20360,196,199,20380,20
20360,194,186,20380,20
20360,194,187,20380,20
20360,194,193,20380,20
20360,191,188,20380,20
20360,191,235,20380,20
20360,188,195,20380,20
20360,188,235,20380,20
20360,186,187,20380,20
20360,198,190,20380,20
20360,198,204,20380,20
20360,185,195,20380,20
20360,187,189,20380,20
20360,190,204,20380,20
20360,197,203,20380,20
20360,197,193,20380,20
20360,199,202,20380,20
20360,151,172,20380,20
20360,140,135,20380,20
20360,132,128,20380,20
20360,23,25,20380,20
20360,23,44,20380,20
20360,24,46,20380,20
20360,25,44,20380,20
20360,28,232,20380,20
20360,42,39,20380,20
20360,36,46,20380,20
20360,38,32,20380,20
20360,38,47,20380,20
20360,39,47,20380,20
20360,32,47,20380,20
20360,87,84,20380,20
20360,96,75,20380,20
20360,86,74,20380,20
20360,22,9,20380,20
20360,22,7,20380,20
20360,81,77,20380,20
20360,81,76,20380,20
20360,81,90,20380,20
20360,20,12,20380,20
20360,0,18,20380,20
20360,0,11,20380,20
20360,21,8,20380,20
20360,15,5,20380,20
20360,14,9,20380,20
20360,14,8,20380,20
20360,11,7,20380,20
20360,9,7,20380,20
20360,74,89,20380,20
20360,89,82,20380,20
20380,194,186,20400,20
20380,194,195,20400,20
20380,194,203,20400,20
20380,191,188,20400,20
20380,221,225,20400,20
20380,199,202,20400,20
20380,200,195,20400,20
20380,195,203,20400,20
20380,125,129,20400,20
20380,132,128,20400,20
20380,24,31,20400,20
20380,25,44,20400,20
20380,27,38,20400,20
20380,28,232,20400,20
20380,39,47,20400,20
20380,87,81,20400,20
20380,96,75,20400,20
20380,94,77,20400,20
20380,81,76,20400,20
20380,102,110,20400,20
20380,105,111,20400,20
20380,77,76,20400,20
20380,77,90,20400,20
20380,19,21,20400,20
20380,20,5,20400,20
20380,20,4,20400,20
20380,0,18,20400,20
20380,0,8,20400,20
20380,0,7,20400,20
20380,1,7,20400,20
20380,21,10,20400,20
20380,14,7,20400,20
20380,13,8,20400,20
20380,12,5,20400,20
20380,10,6,20400,20
20380,8,6,20400,20
20380,89,90,20400,20
20400,194,185,20420,20
20400,194,203,20420,20
20400,188,198,20420,20
20400,186,201,20420,20
20400,221,225,20420,20
20400,190,204,20420,20
20400,199,202,20420,20
20400,151,172,20420,20
20400,125,137,20420,20
20400,125,136,20420,20
20400,140,135,20420,20
20400,134,233,20420,20
20400,132,128,20420,20
20400,50,51,20420,20
20400,51,64,20420,20
20400,52,68,20420,20
20400,53,68,20420,20
20400,237,95,20420,20
20400,23,34,20420,20
20400,23,32,20420,20
20400,24,31,20420,20
20400,28,232,20420,20
20400,30,29,20420,20
20400,42,39,20420,20
20400,42,46,20420,20
20400,39,32,20420,20
20400,136,138,20420,20
20400,96,75,20420,20
20400,86,79,20420,20
20400,86,74,20420,20
20400,94,77,20420,20
20400,81,84,20420,20
20400,78,91,20420,20
20400,77,76,20420,20
20400,77,90,20420,20
20400,20,18,20420,20
20400,0,14,20420,20
20400,14,8,20420,20
20400,11,9,20420,20
20400,11,6,20420,20
20420,209,210,20440,20
20420,211,226,20440,20
20420,151,172,20440,20
20420,140,135,20440,20
20420,134,233,20440,20
20420,132,128,20440,20
20420,237,96,20440,20
20420,237,95,20440,20
20420,23,25,20440,20
20420,24,31,20440,20
20420,26,28,20440,20
20420,26,37,20440,20
20420,27,30,20440,20
20420,28,232,20440,20
20420,41,232,20440,20
20420,96,95,20440,20
20420,96,75,20440,20
20420,94,81,20440,20
20420,81,76,20440,20
20420,81,82,20440,20
20420,108,110,20440,20
20420,78,91,20440,20
20420,77,76,20440,20
20420,74,89,20440,20
20440,151,172,20460,20
20440,125,136,20460,20
20440,134,233,20460,20
20440,132,128,20460,20
20440,219,222,20460,20
20440,23,25,20460,20
20440,24,31,20460,20
20440,25,232,20460,20
20440,39,32,20460,20
20440,39,232,20460,20
20440,87,89,20460,20
20440,96,75,20460,20
20440,94,76,20460,20
20440,77,76,20460,20
20460,215,218,20480,20
